Food Item, Dining Hall, Meal, Allergens, Dietary Restrictions, Date, Calories, Serving Size, Total Fat, Total Carbohydrates, Saturated Fat, Dietary Fiber , Trans Fat, Total Sugars, Cholesterol, Added Sugars, Sodium, Protein, Calcium, Iron, Vitamin D, Potassium
Grilled Chicken Breast,Kosher,Dinner,,"['Gluten Friendly', 'Less Sodium', 'Smart Check']",2023-02-20,86,1 EACH,2.1g,0g,0.5g,0g,g,0g,48.3mg,0g,145mg,17.2g,mg,0.4mg,mcg,mg
Grilled Hot Dogs,Kosher,Dinner,,['Gluten Friendly'],2023-02-20,172,1 EACH,15.2g,2g,5.1g,0g,0g,1g,30.4mg,0g,587.3mg,7.1g,26.3mg,0.7mg,mcg,mg
Signature Beef Burger,Kosher,Dinner,"Wheat, Soybeans",['Less Sodium'],2023-02-20,367,1 EACH,16.7g,22g,5.9g,1g,0.7g,3g,80.7mg,0g,282.6mg,28.5g,65.4mg,3.6mg,0mcg,344.7mg
Crispy Tofu Tossed in Buffalo Sauce,Kosher,Dinner,Soybeans,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2023-02-20,56,2 OZ,2.8g,1.4g,0.4g,0g,0g,0g,0mg,0g,100.6mg,5.6g,52.8mg,0.9mg,0mcg,81.9mg
Maple Orange Glazed Salmon,Kosher,Dinner,"Fish, Soybeans","['Gluten Friendly', 'Less Sodium', 'Smart Check']",2023-02-20,210,1 EACH,7.1g,12.4g,1g,0.8g,0g,7.6g,45.2mg,3.8g,198.8mg,22.7g,16mg,0.1mg,0mcg,73mg
Mushroom Barley Soup,Kosher,Dinner,"Soybeans, Gluten",['Less Sodium'],2023-02-20,53,6 OZL,0.2g,11.1g,0g,1.8g,0g,4.6g,0mg,1.4g,194.9mg,1.7g,31.5mg,0.6mg,0mcg,295.3mg
Oven Roasted Potatoes,Kosher,Dinner,Soybeans,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2023-02-20,104,4 OZ,2.8g,20.4g,0.9g,2.5g,0g,2.4g,0mg,0g,76mg,3.2g,20.4mg,0.9mg,0mcg,563.7mg
Sauteed Vegetable Medley,Kosher,Dinner,,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2023-02-20,48,3 OZ,3.7g,3.6g,0.5g,0.6g,0g,2.1g,0mg,0.2g,179.6mg,0.8g,12.9mg,0.3mg,0mcg,178.8mg
"Bacon, Egg & Cheese Bagel",Kosher,Dinner,"Milk, Eggs, Wheat, Soybeans",[],2023-02-20,473,1 EACH,15g,62g,5.3g,2g,0g,6.6g,140.1mg,6.1g,1068.2mg,20.6g,181mg,5.1mg,1.1mcg,180.1mg
Classic Italian Combo,Kosher,Dinner,"Milk, Wheat, The UConn bakery uses coconut (a tree nut).",[],2023-02-20,1026,1 EACH,56.7g,76g,22.9g,0.1g,0g,6.1g,841.5mg,0g,3548.7mg,47.2g,301.3mg,5mg,0mcg,9.3mg
Egg And Cheese Bagel,Kosher,Dinner,"Milk, Eggs, Wheat, Soybeans",['Vegetarian'],2023-02-20,428,1 EACH,11.5g,62g,3.8g,2g,0g,6.6g,130.1mg,6.1g,943.6mg,17.6g,181.1mg,5.1mg,1.1mcg,180.2mg
Garden Side Salad,Kosher,Dinner,,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2023-02-20,52,1 EACH,0.4g,11.4g,0.1g,3.7g,0g,5.6g,0mg,0g,32.4mg,2.2g,63.3mg,1.3mg,0mcg,419.3mg
Garden Side Salad with Scoop Tuna,Kosher,Dinner,Fish,"['Gluten Friendly', 'Less Sodium']",2023-02-20,255,1 EACH,15g,10.4g,1.4g,3.3g,0g,4.9g,26.3mg,0g,305.9mg,18.8g,58.7mg,1.9mg,0mcg,382.2mg
Gluten Free Egg And Cheese Bagel,Kosher,Dinner,"Milk, Eggs, Soybeans","['Gluten Friendly', 'Vegetarian']",2023-02-20,436,1 EACH,20.5g,49.5g,8.8g,0g,0g,5.5g,130.1mg,0g,858.4mg,15.5g,155.9mg,2.1mg,1.1mcg,92.4mg
Gluten Free Ham & Cheese Sandwich,Kosher,Dinner,"Milk, Soybeans",['Gluten Friendly'],2023-02-20,410,1 EACH,15.9g,51g,6.1g,5.2g,0g,11.7g,65.8mg,6g,1979mg,19.9g,164.7mg,1.8mg,0.1mcg,132.3mg
Large Chocolate Chip Cookie,Kosher,Dinner,"Milk, Eggs, Wheat, Soybeans, The UConn bakery uses coconut (a tree nut).","['Less Sodium', 'Vegetarian']",2023-02-20,500,1 EACH,22g,70g,12g,2g,0g,44g,40mg,0g,380mg,6g,22mg,4mg,mcg,mg
Red Pepper Hummus Wrap,Kosher,Dinner,"Wheat, Soybeans, Sesame","['Vegetarian', 'Vegan']",2023-02-20,498,1 EACH,18.8g,68.6g,3g,4.1g,0g,5.2g,0mg,0g,980.4mg,11.8g,163.7mg,5.1mg,0mcg,294.2mg
Turkey and Swiss Croissant,Kosher,Dinner,"Milk, Wheat, Soybeans",[],2023-02-20,643,1 EACH,42.2g,35.3g,12.1g,0.1g,0g,5.8g,62.6mg,0g,1431.1mg,28.3g,326.3mg,3.1mg,0mcg,87.7mg
Wrapped Brownie,Kosher,Dinner,"Milk, Wheat, Soybeans, The UConn bakery uses coconut (a tree nut).","['Less Sodium', 'Vegetarian']",2023-02-20,421,1 EACH,16.1g,64.8g,4g,2.3g,0g,48.6g,0mg,0g,278.7mg,2.3g,0.7mg,3.3mg,0mcg,0mg
Mac & Cheese Bar,Kosher,Dinner,,[],2023-02-20,0,1 BAR,0g,0g,0g,0g,0g,0g,0mg,0g,36.3mg,0g,27.2mg,0mg,0mcg,0mg
Couscous,Kosher,Dinner,"Wheat, Soybeans","['Less Sodium', 'Vegetarian', 'Vegan']",2023-02-20,173,4 OZ,2.2g,30g,0.6g,0.1g,0g,0.4g,3.4mg,0g,177.5mg,4.9g,10.6mg,1.8mg,0.1mcg,99mg
Halal Indian Butter Chicken,Kosher,Dinner,Milk,"['Gluten Friendly', 'Less Sodium']",2023-02-20,262,6 OZL,15.3g,6.9g,8.5g,1.2g,0g,3.5g,101.1mg,0g,262.1mg,20.5g,650mg,0.9mg,0mcg,452.1mg
Pepperoni Pizza,Kosher,Dinner,"Milk, Wheat, The UConn bakery uses coconut (a tree nut).",['Less Sodium'],2023-02-20,178,1/16 PIE,7.3g,20g,3.3g,1g,0g,1.8g,17mg,0.4g,397.3mg,8.4g,124.2mg,1.3mg,0mcg,26.5mg
Special Pizza,Kosher,Dinner,"Milk, Wheat, The UConn bakery uses coconut (a tree nut).",['Less Sodium'],2023-02-20,149,1/16 PIE,4.9g,19.3g,2.4g,0.8g,0g,1.4g,11.4mg,0.4g,291.9mg,7.2g,118.5mg,1.2mg,0mcg,26.5mg
Chocolate Brownies,Kosher,Dinner,"Milk, Eggs, Wheat, Soybeans, The UConn bakery uses coconut (a tree nut).","['Less Sodium', 'Vegetarian']",2023-02-20,203,1/96 SHEET,8.8g,28.4g,2g,1g,0g,21.3g,14.2mg,19.2g,122.1mg,1.5g,12.4mg,1.7mg,0.1mcg,76.3mg
Cheesy Scrambled Eggs,Kosher,Breakfast,"Milk, Eggs","['Gluten Friendly', 'Less Sodium', 'Vegetarian']",2/22/2023,158,3 OZ,10.5g,0g,4.4g,0g,0g,0g,305.6mg,0g,166.5mg,12.5g,104.3mg,1.9mg,1.7mcg,113.5mg
French Toast,Kosher,Breakfast,"Milk, Eggs, Wheat, Soybeans","['Less Sodium', 'Vegetarian']",2/22/2023,315,2 SLICES,9.9g,36.6g,2.9g,0g,0g,4.6g,263.4mg,2g,486mg,16.9g,180.3mg,3.6mg,2.6mcg,169.2mg
Fried Eggs Benedict,Kosher,Breakfast,"Milk, Eggs, Wheat, Soybeans",[],2/22/2023,363,1 EACH,24.3g,18.5g,12.5g,0g,0g,3.5g,282.6mg,0.5g,1131mg,17.6g,41mg,2mg,0.3mcg,65mg
Hard Boiled Eggs,Kosher,Breakfast,Eggs,"['Gluten Friendly', 'Less Sodium', 'Vegetarian']",2/22/2023,150,2 EACH,10g,2g,3g,0g,0g,0g,430mg,0g,140mg,12g,40mg,1.4mg,0mcg,mg
Oat Milk Pancakes,Kosher,Breakfast,Wheat,"['Less Sodium', 'Vegetarian', 'Vegan']",2/22/2023,264,2 EACH,3.1g,52g,0.3g,0g,0g,13.6g,0mg,12.4g,572.5mg,6.5g,341.4mg,2.7mg,1mcg,155.3mg
Overnight Oats,Kosher,Breakfast,"Milk, Gluten","['Less Sodium', 'Vegetarian']",2/22/2023,164,1/2 CUP,3.3g,29.5g,0.5g,0g,0g,10.1g,1.2mg,7.7g,39mg,6.4g,139.7mg,1.1mg,1mcg,218.1mg
Scrambled Eggs,Kosher,Breakfast,Eggs,"['Gluten Friendly', 'Less Sodium', 'Vegetarian']",2/22/2023,132,3 OZ,8.5g,0g,2.8g,0g,0g,0g,320mg,0g,122.4mg,11.3g,48.9mg,2mg,1.9mcg,122.4mg
Breakfast Potatoes,Kosher,Breakfast,Soybeans,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2/22/2023,126,4 OZ,3g,22.7g,1g,0.2g,0g,0g,0mg,0g,350.1mg,1.5g,2.2mg,0.1mg,0mcg,9.6mg
Plant-Based Breakfast Sausage,Kosher,Breakfast,"Soybeans, Coconut","['Gluten Friendly', 'Contains Nuts', 'Less Sodium', 'Vegetarian', 'Vegan']",2/22/2023,90,1 EACH,6g,4g,2.5g,0g,0g,0g,0mg,0g,210mg,6g,49mg,1mg,0mcg,280mg
Turkey Sausage Patty,Kosher,Breakfast,,"['Gluten Friendly', 'Less Sodium']",2/22/2023,90,1 EACH,7g,0g,2g,0g,0g,0g,39.8mg,0g,278.6mg,7g,29.9mg,0.7mg,0mcg,89.6mg
Breakfast Potatoes,Kosher,Breakfast,Soybeans,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2/22/2023,126,4 OZ,3g,22.7g,1g,0.2g,0g,0g,0mg,0g,350.1mg,1.5g,2.2mg,0.1mg,0mcg,9.6mg
Cheese Omelet (D),Kosher,Breakfast,"Milk, Eggs","['Gluten Friendly', 'Less Sodium', 'Vegetarian']",2/22/2023,211,4 OZ,14.7g,0.5g,6.1g,0g,0g,0g,415.6mg,0g,335.5mg,16.7g,137.2mg,2.6mg,2.4mcg,154.1mg
Oatmeal Cereal,Kosher,Breakfast,Gluten,"['Less Sodium', 'Vegetarian', 'Vegan']",2/22/2023,142,6 OZ,2.8g,25.5g,0.5g,0g,0g,0.9g,0mg,0g,333.4mg,4.7g,24mg,1.4mg,0mcg,141.7mg
Pancakes,Kosher,Breakfast,"Milk, Eggs, Wheat, Soybeans","['Less Sodium', 'Vegetarian']",2/22/2023,200,2 EACH,4g,37g,1g,1g,0g,7g,10mg,0g,462.4mg,5g,21.8mg,1.8mg,0mcg,220mg
Omelet Bar,Kosher,Breakfast,,[],2/22/2023,0,1 BAR,0g,0g,0g,0g,0g,0g,0mg,0g,36.3mg,0g,27.2mg,0mg,0mcg,0mg
Waffles,Kosher,Breakfast,"Milk, Eggs, Wheat, Soybeans",['Vegetarian'],2/22/2023,361,1 EACH,16.7g,48g,9.1g,0g,0g,2g,111.6mg,0g,979.6mg,7.7g,208.6mg,2.3mg,0.4mcg,28.9mg
Strawberry Banana Muffin,Kosher,Breakfast,"Milk, Eggs, Wheat, Soybeans, The UConn bakery uses coconut (a tree nut).","['Less Sodium', 'Vegetarian']",2/22/2023,333,1 EACH,15.4g,42.8g,1.6g,0.4g,0g,26.4g,59.4mg,25.2g,214.2mg,3.8g,29.7mg,0.5mg,0.3mcg,50.3mg
Baked Chicken Fillet Sandwich,Kosher,Lunch,"Wheat, Soybeans",[],2/22/2023,367,1 EACH,14.4g,36.4g,2.1g,2g,0g,3g,46.3mg,0g,817.1mg,22.5g,60.6mg,1.8mg,0mcg,mg
Fried Chicken Fillet Sandwich,Kosher,Lunch,"Wheat, Soybeans, Gluten",[],2/22/2023,452,1 EACH,24.3g,36.4g,2.8g,2g,0g,3g,46.3mg,0g,817.1mg,22.5g,60.6mg,1.8mg,0mcg,mg
"Linguini with Spinach, Mushrooms, and Garlic",Kosher,Lunch,Wheat,"['Vegetarian', 'Vegan']",2/22/2023,159,4 OZ,3.9g,25.2g,0.5g,1.9g,0g,1.4g,0mg,0g,538.7mg,5g,32.6mg,2mg,0mcg,167.8mg
Italian Wedding Soup,Kosher,Lunch,"Milk, Eggs, Wheat, Soybeans",['Less Sodium'],2/22/2023,116,6 OZL,5.8g,9.1g,1.8g,1.2g,0g,1.4g,12.4mg,0g,332mg,6.1g,76.2mg,1.1mg,0mcg,107.3mg
Grilled Reuben,Kosher,Lunch,"Milk, Wheat, Soybeans",[],2/22/2023,700,1 EACH,45.7g,36g,20.5g,0g,0g,0.5g,126.6mg,0g,1946.8mg,37.4g,560mg,2.6mg,0.3mcg,151.7mg
Cheesy Chipotle Sweet Potato Hash,Kosher,Lunch,Milk,"['Gluten Friendly', 'Less Sodium', 'Vegetarian']",2/22/2023,135,4 OZ,4g,21.2g,1.4g,2.4g,0g,4.6g,5mg,0g,158.4mg,4.1g,71.7mg,0.9mg,0mcg,371.9mg
Grilled Cheese,Kosher,Lunch,"Milk, Wheat, Soybeans","['Vegetarian', 'A vegetarian or vegan entree offfered at lunch or dinner that does not contain onions or garlic.']",2/22/2023,279,1 EACH,15.5g,25g,9.3g,2g,0g,3g,40.5mg,2g,786.8mg,9.1g,171.6mg,1.3mg,0.1mcg,120.8mg
Spanish Arroz Amarillo,Kosher,Lunch,,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2/22/2023,163,4 OZ,0.9g,34.4g,0.1g,0g,0g,0.5g,0mg,0g,407.2mg,3.7g,31.1mg,1.9mg,0mcg,108.6mg
Summer Vegetable Medley,Kosher,Lunch,,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2/22/2023,14,3 OZ,0.2g,2.9g,0g,0.4g,0g,1.8g,0mg,0g,108.8mg,1g,13mg,0.3mg,0mcg,205.7mg
Marinara Sauce,Kosher,Lunch,,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2/22/2023,90,4 OZL,4g,12g,0g,2g,g,10g,0mg,0g,479mg,2g,40mg,1.4mg,0mcg,mg
Beef Burger w/ Bun,Kosher,Lunch,"Wheat, Soybeans",['Less Sodium'],2/22/2023,367,1 EACH,16.7g,22g,5.9g,1g,0.7g,3g,80.7mg,0g,282.6mg,28.5g,65.4mg,3.6mg,0mcg,344.7mg
Beef Cheeseburger No Bun,Kosher,Lunch,"Milk, Soybeans","['Gluten Friendly', 'Less Sodium']",2/22/2023,292,1 EACH,19.3g,1.5g,8.2g,0g,0.7g,0.5g,90.9mg,0g,325.6mg,27g,91.2mg,2.6mg,0.1mcg,375.1mg
Crinkle Cut Fries,Kosher,Lunch,"Soybeans, Gluten","['Vegetarian', 'Vegan']",2/22/2023,240,4 OZ,17.7g,21g,1.8g,2g,0g,0g,0mg,0g,420.2mg,2g,0mg,0.4mg,mcg,280.2mg
Grilled Chicken Breast,Kosher,Lunch,,"['Gluten Friendly', 'Less Sodium', 'Smart Check']",2/22/2023,86,1 EACH,2.1g,0g,0.5g,0g,g,0g,48.3mg,0g,145mg,17.2g,mg,0.4mg,mcg,mg
Southern Comfort Baked Beans w/ Bacon,Kosher,Lunch,,"['Gluten Friendly', 'Less Sodium']",2/22/2023,118,3 OZ,1.7g,19.4g,0.8g,3.2g,0g,7.3g,9.5mg,4.5g,316mg,6.4g,32.8mg,1.1mg,0mcg,246.4mg
Protein Packed Chop Suey,Kosher,Lunch,"Wheat, Soybeans","['Less Sodium', 'Smart Check', 'Vegetarian']",2/22/2023,157,8 OZ,1.5g,29.5g,0g,1.2g,0g,5.2g,0mg,0.7g,286.3mg,7.4g,27.1mg,1.4mg,0mcg,264.5mg
Salmon with Leeks and Red Pepper,Kosher,Lunch,Fish,"['Gluten Friendly', 'Less Sodium', 'Smart Check']",2/22/2023,243,1 EACH,12.8g,6.3g,1.4g,0.5g,0g,1.9g,45.2mg,0g,392.3mg,22.7g,16.4mg,0.6mg,0mcg,95.5mg
Sauteed Vegetable Medley,Kosher,Lunch,,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2/22/2023,48,3 OZ,3.7g,3.6g,0.5g,0.6g,0g,2.1g,0mg,0.2g,179.6mg,0.8g,12.9mg,0.3mg,0mcg,178.8mg
Vegetable Soup,Kosher,Lunch,Soybeans,"['Gluten Friendly', 'Vegetarian', 'Vegan']",2/22/2023,17,6 OZL,1g,1.7g,0g,0.5g,0g,1g,2.9mg,0g,524.1mg,1.2g,12.8mg,0.1mg,0mcg,67.4mg
Pasta Bar,Kosher,Lunch,,[],2/22/2023,0,1 BAR,0g,0g,0g,0g,0g,0g,0mg,0g,36.3mg,0g,27.2mg,0mg,0mcg,0mg
Five Spice Beef Tips,Kosher,Lunch,,"['Gluten Friendly', 'Less Sodium']",2/22/2023,256,4 OZ,11.3g,0.9g,3.2g,0.1g,0g,0.3g,78.2mg,0g,64.3mg,35.2g,9.1mg,3.2mg,0mcg,474.4mg
Grilled Greek Pitas,Kosher,Lunch,"Wheat, Soybeans, Sesame","['Less Sodium', 'Vegetarian', 'Vegan']",2/22/2023,274,1 EACH,9.5g,40g,1.7g,0g,0g,3g,0mg,0g,370mg,8g,104mg,1.5mg,mcg,mg
Pepperoni Pizza,Kosher,Lunch,"Milk, Wheat, The UConn bakery uses coconut (a tree nut).",['Less Sodium'],2/22/2023,178,1/16 PIE,7.3g,20g,3.3g,1g,0g,1.8g,17mg,0.4g,397.3mg,8.4g,124.2mg,1.3mg,0mcg,26.5mg
Special Pizza,Kosher,Lunch,"Milk, Wheat, The UConn bakery uses coconut (a tree nut).",['Less Sodium'],2/22/2023,149,1/16 PIE,4.9g,19.3g,2.4g,0.8g,0g,1.4g,11.4mg,0.4g,291.9mg,7.2g,118.5mg,1.2mg,0mcg,26.5mg
Raspberry Oat Bar,Kosher,Lunch,"Milk, Eggs, Wheat, Soybeans, Gluten, The UConn bakery uses coconut (a tree nut).","['Less Sodium', 'Vegetarian']",2/22/2023,316,1/35 HFPAN,12.4g,48.4g,7.2g,0.5g,0g,25.6g,22.6mg,13.1g,238mg,3.1g,21.3mg,1.1mg,0mcg,76.4mg
Red Velvet Cookie,Kosher,Lunch,"Milk, Eggs, Wheat, Soybeans, The UConn bakery uses coconut (a tree nut).","['Less Sodium', 'Vegetarian']",2/22/2023,190,1 EACH,9g,26g,4.5g,1g,0g,16g,15mg,0g,95mg,2g,20mg,1.4mg,mcg,mg
Mojito Lime Grilled Chicken,Kosher,Dinner,,"['Gluten Friendly', 'Less Sodium', 'Smart Check']",2/22/2023,90,1 EACH,2.6g,0g,0.6g,0g,0g,0g,48.3mg,0g,242.2mg,17.2g,0.3mg,0.4mg,0mcg,0.8mg
Blazin Red Fish,Kosher,Dinner,"Milk, Fish, Wheat, Soybeans, Gluten",[],2/22/2023,323,5 OZ,17.8g,26.6g,1.6g,2.5g,0g,3.8g,44.3mg,0g,1303.6mg,15.2g,50.6mg,1.4mg,mcg,mg
Garlic & Herb Roasted Beef Sirloin,Kosher,Dinner,,"['Gluten Friendly', 'Less Sodium']",2/22/2023,446,4 OZ,30.4g,0.4g,12.4g,0.1g,1.8g,1.8g,132.8mg,0g,286.2mg,35.5g,5mg,3.4mg,0mcg,6mg
Lentil & Mushroom Shepherd's Pie,Kosher,Dinner,Soybeans,"['Gluten Friendly', 'Less Sodium', 'Smart Check', 'Vegetarian', 'Vegan']",2/22/2023,373,8 OZ,3.5g,62.6g,0.8g,22.6g,0g,3.6g,0mg,0g,129.2mg,20.5g,87.4mg,6.5mg,0.2mcg,538.9mg
Ginger Carrots,Kosher,Dinner,Soybeans,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2/22/2023,60,3 OZ,1.8g,10.7g,0.6g,2.2g,0g,7.4g,0mg,1.4g,60.4mg,0.9g,24.6mg,0.5mg,0mcg,294.5mg
Grilled Asparagus w/ Orange Zest,Kosher,Dinner,,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2/22/2023,61,3 OZ,4.4g,4.9g,0.6g,2g,0g,2.6g,0mg,0g,80.2mg,2g,26.2mg,1.8mg,0mcg,190.7mg
Mandarin Basmati Rice,Kosher,Dinner,,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2/22/2023,113,4 OZ,0.1g,25g,0g,1g,0g,4g,0mg,1.1g,158.9mg,2.8g,7.3mg,0.3mg,0mcg,11.1mg
Roasted Yukon Golds,Kosher,Dinner,Soybeans,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2/22/2023,141,4 OZ,4.6g,22.8g,1.5g,2.4g,0g,1.3g,0mg,0g,285.3mg,2.7g,18mg,1.2mg,0mcg,580.4mg
Marinara Sauce,Kosher,Dinner,,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2/22/2023,90,4 OZL,4g,12g,0g,2g,g,10g,0mg,0g,479mg,2g,40mg,1.4mg,0mcg,mg
Crinkle Cut Fries,Kosher,Dinner,"Soybeans, Gluten","['Vegetarian', 'Vegan']",2/22/2023,240,4 OZ,17.7g,21g,1.8g,2g,0g,0g,0mg,0g,420.2mg,2g,0mg,0.4mg,mcg,280.2mg
Grilled Chicken Breast,Kosher,Dinner,,"['Gluten Friendly', 'Less Sodium', 'Smart Check']",2/22/2023,86,1 EACH,2.1g,0g,0.5g,0g,g,0g,48.3mg,0g,145mg,17.2g,mg,0.4mg,mcg,mg
Grilled Hot Dogs,Kosher,Dinner,,['Gluten Friendly'],2/22/2023,172,1 EACH,15.2g,2g,5.1g,0g,0g,1g,30.4mg,0g,587.3mg,7.1g,26.3mg,0.7mg,mcg,mg
Signature Beef Burger,Kosher,Dinner,"Wheat, Soybeans",['Less Sodium'],2/22/2023,367,1 EACH,16.7g,22g,5.9g,1g,0.7g,3g,80.7mg,0g,282.6mg,28.5g,65.4mg,3.6mg,0mcg,344.7mg
Basmati Rice,Kosher,Dinner,Soybeans,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2/22/2023,178,4 OZ,2.6g,34.9g,0.8g,0g,0g,0g,0mg,0g,23.8mg,2.9g,2.1mg,0mg,0mcg,0mg
Beef Barley Soup,Kosher,Dinner,"Soybeans, Gluten",['Less Sodium'],2/22/2023,82,6 OZL,1.4g,11g,0.5g,2.1g,0g,1.6g,12.6mg,0.7g,73.3mg,5.4g,16.9mg,0.7mg,0mcg,127.8mg
Peas & Carrots,Kosher,Dinner,,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2/22/2023,50,3 OZ,0g,9g,0g,3g,0g,5g,0mg,0g,80.2mg,3g,20.1mg,0.4mg,0mcg,mg
Thai Cucumber Salad,Kosher,Dinner,,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2/22/2023,95,4 OZ,0.2g,24.6g,0g,0.7g,0g,22g,0mg,19.8g,2.7mg,1g,29.3mg,0.5mg,0mcg,192.5mg
Thai Grilled Chicken,Kosher,Dinner,,"['Gluten Friendly', 'Less Sodium']",2/22/2023,265,1 EACH,15.8g,0.9g,4g,0.1g,0g,0.5g,134.5mg,0.4g,370mg,30.1g,1.7mg,1.9mg,0mcg,9.1mg
"Bacon, Egg & Cheese Bagel",Kosher,Dinner,"Milk, Eggs, Wheat, Soybeans",[],2/22/2023,473,1 EACH,15g,62g,5.3g,2g,0g,6.6g,140.1mg,6.1g,1068.2mg,20.6g,181mg,5.1mg,1.1mcg,180.1mg
Classic Italian Combo,Kosher,Dinner,"Milk, Wheat, The UConn bakery uses coconut (a tree nut).",[],2/22/2023,1026,1 EACH,56.7g,76g,22.9g,0.1g,0g,6.1g,841.5mg,0g,3548.7mg,47.2g,301.3mg,5mg,0mcg,9.3mg
Egg And Cheese Bagel,Kosher,Dinner,"Milk, Eggs, Wheat, Soybeans",['Vegetarian'],2/22/2023,428,1 EACH,11.5g,62g,3.8g,2g,0g,6.6g,130.1mg,6.1g,943.6mg,17.6g,181.1mg,5.1mg,1.1mcg,180.2mg
Garden Side Salad,Kosher,Dinner,,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2/22/2023,52,1 EACH,0.4g,11.4g,0.1g,3.7g,0g,5.6g,0mg,0g,32.4mg,2.2g,63.3mg,1.3mg,0mcg,419.3mg
Garden Side Salad with Scoop Tuna,Kosher,Dinner,Fish,"['Gluten Friendly', 'Less Sodium']",2/22/2023,255,1 EACH,15g,10.4g,1.4g,3.3g,0g,4.9g,26.3mg,0g,305.9mg,18.8g,58.7mg,1.9mg,0mcg,382.2mg
Gluten Free Egg And Cheese Bagel,Kosher,Dinner,"Milk, Eggs, Soybeans","['Gluten Friendly', 'Vegetarian']",2/22/2023,436,1 EACH,20.5g,49.5g,8.8g,0g,0g,5.5g,130.1mg,0g,858.4mg,15.5g,155.9mg,2.1mg,1.1mcg,92.4mg
Gluten Free Ham & Cheese Sandwich,Kosher,Dinner,"Milk, Soybeans",['Gluten Friendly'],2/22/2023,410,1 EACH,15.9g,51g,6.1g,5.2g,0g,11.7g,65.8mg,6g,1979mg,19.9g,164.7mg,1.8mg,0.1mcg,132.3mg
Large Chocolate Chip Cookie,Kosher,Dinner,"Milk, Eggs, Wheat, Soybeans, The UConn bakery uses coconut (a tree nut).","['Less Sodium', 'Vegetarian']",2/22/2023,500,1 EACH,22g,70g,12g,2g,0g,44g,40mg,0g,380mg,6g,22mg,4mg,mcg,mg
Red Pepper Hummus Wrap,Kosher,Dinner,"Wheat, Soybeans, Sesame","['Vegetarian', 'Vegan']",2/22/2023,498,1 EACH,18.8g,68.6g,3g,4.1g,0g,5.2g,0mg,0g,980.4mg,11.8g,163.7mg,5.1mg,0mcg,294.2mg
Turkey and Swiss Croissant,Kosher,Dinner,"Milk, Wheat, Soybeans",[],2/22/2023,643,1 EACH,42.2g,35.3g,12.1g,0.1g,0g,5.8g,62.6mg,0g,1431.1mg,28.3g,326.3mg,3.1mg,0mcg,87.7mg
Wrapped Brownie,Kosher,Dinner,"Milk, Wheat, Soybeans, The UConn bakery uses coconut (a tree nut).","['Less Sodium', 'Vegetarian']",2/22/2023,421,1 EACH,16.1g,64.8g,4g,2.3g,0g,48.6g,0mg,0g,278.7mg,2.3g,0.7mg,3.3mg,0mcg,0mg
Pasta Bar,Kosher,Dinner,,[],2/22/2023,0,1 BAR,0g,0g,0g,0g,0g,0g,0mg,0g,36.3mg,0g,27.2mg,0mg,0mcg,0mg
Basmati Rice,Kosher,Dinner,Soybeans,"['Gluten Friendly', 'Less Sodium', 'Vegetarian', 'Vegan']",2/22/2023,172,4 OZ,2.5g,33.6g,0.8g,0g,0g,0g,0mg,0g,64.6mg,2.8g,2.2mg,0mg,0mcg,0.7mg
Halal Chicken Shawarma,Kosher,Dinner,,['Gluten Friendly'],2/22/2023,210,4 OZ,13.5g,2.3g,3.3g,0.9g,0g,0.1g,106.3mg,0g,676.8mg,20.8g,17.4mg,7.1mg,0mcg,33.9mg
Pepperoni Pizza,Kosher,Dinner,"Milk, Wheat, The UConn bakery uses coconut (a tree nut).",['Less Sodium'],2/22/2023,178,1/16 PIE,7.3g,20g,3.3g,1g,0g,1.8g,17mg,0.4g,397.3mg,8.4g,124.2mg,1.3mg,0mcg,26.5mg
Special Pizza,Kosher,Dinner,"Milk, Wheat, The UConn bakery uses coconut (a tree nut).",['Less Sodium'],2/22/2023,149,1/16 PIE,4.9g,19.3g,2.4g,0.8g,0g,1.4g,11.4mg,0.4g,291.9mg,7.2g,118.5mg,1.2mg,0mcg,26.5mg
